path,place,split,target,scene,x,y
data/processed/multiplace/delhi/delhi_00149.npy,delhi,train,0.2020978033542633,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1536,2816
data/processed/multiplace/delhi/delhi_00150.npy,delhi,train,0.23228976130485535,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1792,2816
data/processed/multiplace/delhi/delhi_00151.npy,delhi,train,0.1766970455646515,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2048,2816
data/processed/multiplace/delhi/delhi_00152.npy,delhi,train,0.17397207021713257,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2304,2816
data/processed/multiplace/delhi/delhi_00153.npy,delhi,train,0.19306406378746033,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2560,2816
data/processed/multiplace/delhi/delhi_00154.npy,delhi,train,0.2417089194059372,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2816,2816
data/processed/multiplace/delhi/delhi_00155.npy,delhi,train,0.20913204550743103,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,3072,2816
data/processed/multiplace/delhi/delhi_00156.npy,delhi,train,0.21761423349380493,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,0,3072
data/processed/multiplace/delhi/delhi_00157.npy,delhi,train,0.18617713451385498,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,256,3072
data/processed/multiplace/delhi/delhi_00158.npy,delhi,train,0.26104655861854553,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,512,3072
data/processed/multiplace/delhi/delhi_00159.npy,delhi,train,0.3059362769126892,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,768,3072
data/processed/multiplace/delhi/delhi_00160.npy,delhi,train,0.2682323753833771,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1024,3072
data/processed/multiplace/delhi/delhi_00161.npy,delhi,train,0.2628670632839203,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1280,3072
data/processed/multiplace/delhi/delhi_00162.npy,delhi,train,0.24859973788261414,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1536,3072
data/processed/multiplace/delhi/delhi_00163.npy,delhi,train,0.11514963954687119,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1792,3072
data/processed/multiplace/delhi/delhi_00164.npy,delhi,train,0.2767985463142395,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2048,3072
data/processed/multiplace/delhi/delhi_00165.npy,delhi,train,0.15857140719890594,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2304,3072
data/processed/multiplace/delhi/delhi_00166.npy,delhi,train,0.16009795665740967,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2560,3072
data/processed/multiplace/delhi/delhi_00167.npy,delhi,train,0.17070986330509186,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2816,3072
data/processed/multiplace/delhi/delhi_00168.npy,delhi,train,0.2441987842321396,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,3072,3072
data/processed/multiplace/delhi/delhi_00169.npy,delhi,train,0.18066492676734924,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,0,3328
data/processed/multiplace/delhi/delhi_00170.npy,delhi,train,0.15464308857917786,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,256,3328
data/processed/multiplace/delhi/delhi_00171.npy,delhi,train,0.22125652432441711,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,512,3328
data/processed/multiplace/delhi/delhi_00172.npy,delhi,train,0.2738415002822876,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,768,3328
data/processed/multiplace/delhi/delhi_00173.npy,delhi,train,0.2888641357421875,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1024,3328
data/processed/multiplace/delhi/delhi_00174.npy,delhi,train,0.2661711275577545,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1280,3328
data/processed/multiplace/delhi/delhi_00175.npy,delhi,train,0.29646527767181396,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1536,3328
data/processed/multiplace/delhi/delhi_00176.npy,delhi,train,0.24869275093078613,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,1792,3328
data/processed/multiplace/delhi/delhi_00177.npy,delhi,train,0.3134194612503052,S2A_MSIL2A_20260306T053251_R105_T43RGM_20260310T110618,2048,3328
